src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts 
192.168.2.178,10.0.0.5,32797,80,6,2026-07-05 19:23:33,0.021792,7342.1439060205585,183.55359765051395,137.66519823788548,45.88839941262849,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007264,0.018871,0.0,0.008293567668179156,0.021792,0.021792,0.0,0.010896,0.010896,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.254,10.0.0.5,64831,80,6,2026-07-05 19:23:33,0.028008,5712.653527563553,142.8163381890888,107.11225364181662,35.7040845472722,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009336,0.016494,0.0,0.006907521118317338,0.028008,0.028008,0.0,0.014004,0.014004,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.247,10.0.0.5,31203,80,6,2026-07-05 19:23:33,0.023106,6924.608326841512,173.1152081710378,129.83640612827836,43.27880204275945,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.0077020000000000005,0.016931,0.0,0.006995879120358403,0.023106,0.023106,0.0,0.011553,0.011553,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.184,10.0.0.5,57427,80,6,2026-07-05 19:23:33,0.029176,5483.959418700301,137.09898546750753,102.82423910063065,34.27474636687688,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009725333333333334,0.017852,0.0,0.007375196148050723,0.029176,0.029176,0.0,0.014588,0.014588,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.143,10.0.0.5,50422,80,6,2026-07-05 19:23:33,0.028889,5538.44023676832,138.461005919208,103.845754439406,34.615251479802,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009629666666666667,0.01939,0.0,0.007916473555539458,0.028889,0.028889,0.0,0.0144445,0.0144445,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.190,10.0.0.5,28276,80,6,2026-07-05 19:23:33,0.022083,7245.392383281258,181.13480958203144,135.8511071865236,45.28370239550786,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.0073609999999999995,0.01338,0.0,0.0055441755022726325,0.022083,0.022083,0.0,0.0110415,0.0110415,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.239,10.0.0.5,56361,80,6,2026-07-05 19:23:33,0.02313,6917.423259835711,172.93558149589276,129.70168612191958,43.23389537397319,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007709999999999999,0.01204,0.0,0.00546557102841658,0.02313,0.02313,0.0,0.011565,0.011565,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.252,10.0.0.5,16022,80,6,2026-07-05 19:23:33,0.02341,6834.686031610423,170.86715079026058,128.15036309269541,42.716787697565145,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007803333333333333,0.018807,0.0,0.00800447426269972,0.02341,0.02341,0.0,0.011705,0.011705,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.68,10.0.0.5,2524,80,6,2026-07-05 19:23:33,0.027588,5799.623024503407,144.99057561258516,108.74293170943888,36.24764390314629,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009196000000000001,0.015444,0.0,0.00664064816113608,0.027588,0.027588,0.0,0.013794,0.013794,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.53,10.0.0.5,48875,80,6,2026-07-05 19:23:33,0.020643,7750.811413069805,193.77028532674512,145.32771399505884,48.44257133168628,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.006881000000000001,0.019851,0.0,0.00917687277889369,0.020643,0.020643,0.0,0.0103215,0.0103215,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.234,10.0.0.5,10823,80,6,2026-07-05 19:23:33,0.028778,5559.802627006741,138.99506567516852,104.24629925637639,34.74876641879213,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009592666666666668,0.018103,0.0,0.007430039763614249,0.028778,0.028778,0.0,0.014389,0.014389,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.14,10.0.0.5,48806,80,6,2026-07-05 19:23:33,0.02992,5347.593582887701,133.6898395721925,100.26737967914438,33.42245989304813,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009973333333333334,0.018577,0.0,0.007645618454746193,0.02992,0.02992,0.0,0.01496,0.01496,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.151,10.0.0.5,5913,80,6,2026-07-05 19:23:33,0.023597,6780.522947832352,169.5130736958088,127.13480527185659,42.3782684239522,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007865666666666667,0.017797,0.0,0.007410961985839326,0.023597,0.023597,0.0,0.0117985,0.0117985,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.150,10.0.0.5,12477,80,6,2026-07-05 19:23:33,0.022149,7223.802429003567,180.59506072508918,135.4462955438169,45.148765181272296,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007383,0.018025,0.0,0.0077110728609361915,0.022149,0.022149,0.0,0.0110745,0.0110745,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.73,10.0.0.5,25226,80,6,2026-07-05 19:23:33,0.024583,6508.562827970549,162.71407069926371,122.03555302444778,40.67851767481593,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008194333333333333,0.012869,0.0,0.005813422992427859,0.024583,0.024583,0.0,0.0122915,0.0122915,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.118,10.0.0.5,9581,80,6,2026-07-05 19:23:33,0.029214,5476.826179229137,136.92065448072842,102.69049086054632,34.230163620182104,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009738,0.015485,0.0,0.006923022798363925,0.029214,0.029214,0.0,0.014607,0.014607,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.34,10.0.0.5,32790,80,6,2026-07-05 19:23:33,0.024736,6468.305304010349,161.70763260025873,121.28072445019404,40.42690815006468,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008245333333333334,0.014997,0.0,0.006212931800330304,0.024736,0.024736,0.0,0.012368,0.012368,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.123,10.0.0.5,58048,80,6,2026-07-05 19:23:33,0.027245,5872.637181134153,146.81592952835385,110.11194714626538,36.70398238208846,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009081666666666667,0.015265,0.0,0.006560249402440598,0.027245,0.027245,0.0,0.0136225,0.0136225,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.250,10.0.0.5,49697,80,6,2026-07-05 19:23:33,0.027417,5835.79530947952,145.894882736988,109.421162052741,36.473720684247,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009139,0.014649,0.0,0.006507714959953301,0.027417,0.027417,0.0,0.0137085,0.0137085,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.218,10.0.0.5,31865,80,6,2026-07-05 19:23:33,0.026645,6004.878964158379,150.12197410395947,112.5914805779696,37.53049352598987,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008881666666666668,0.015855,0.0,0.006611936596456106,0.026645,0.026645,0.0,0.0133225,0.0133225,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.98,10.0.0.5,52152,80,6,2026-07-05 19:23:33,0.029554,5413.818772416594,135.34546931041484,101.50910198281112,33.83636732760371,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009851333333333333,0.016586,0.0,0.007120817243984164,0.029554,0.029554,0.0,0.014777,0.014777,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.2,10.0.0.5,44983,80,6,2026-07-05 19:23:33,0.02851,5612.065941774816,140.30164854437038,105.2262364082778,35.075412136092595,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009503333333333334,0.016609,0.0,0.006989340661957241,0.02851,0.02851,0.0,0.014255,0.014255,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.184,10.0.0.5,21998,80,6,2026-07-05 19:23:33,0.028413,5631.225143420265,140.78062858550663,105.58547143912998,35.19515714637666,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009471,0.018951,0.0,0.007736715969970722,0.028413,0.028413,0.0,0.0142065,0.0142065,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.166,10.0.0.5,15440,80,6,2026-07-05 19:23:33,0.027181,5886.464809977558,147.16162024943895,110.37121518707922,36.79040506235974,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009060333333333333,0.014227,0.0,0.0064276674013379245,0.027181,0.027181,0.0,0.0135905,0.0135905,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.236,10.0.0.5,46697,80,6,2026-07-05 19:23:33,0.021686,7378.031909988011,184.45079774970026,138.3380983122752,46.112699437425064,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007228666666666667,0.010971,0.0,0.005112507560439941,0.021686,0.021686,0.0,0.010843,0.010843,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.1,10.0.0.5,50258,80,6,2026-07-05 19:23:33,0.027269,5867.468554035718,146.68671385089294,110.01503538816971,36.671678462723236,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009089666666666668,0.013774,0.0,0.0064283740989114465,0.027269,0.027269,0.0,0.0136345,0.0136345,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.111,10.0.0.5,21834,80,6,2026-07-05 19:23:33,0.024156,6623.61318099023,165.59032952475576,124.19274714356682,41.39758238118894,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008052,0.019209,0.0,0.00814359416965261,0.024156,0.024156,0.0,0.012078,0.012078,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.34,10.0.0.5,59573,80,6,2026-07-05 19:23:33,0.024329,6576.5136257141685,164.4128406428542,123.30963048214066,41.10321016071355,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008109666666666666,0.014223,0.0,0.005975641797237255,0.024329,0.024329,0.0,0.0121645,0.0121645,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.132,10.0.0.5,23908,80,6,2026-07-05 19:23:33,0.027137,5896.0091388141645,147.4002284703541,110.55017135276559,36.85005711758853,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009045666666666667,0.018842,0.0,0.007710506526090805,0.027137,0.027137,0.0,0.0135685,0.0135685,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.114,10.0.0.5,44690,80,6,2026-07-05 19:23:33,0.029881,5354.573140122486,133.86432850306215,100.3982463772966,33.46608212576554,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009960333333333333,0.015238,0.0,0.007047206838331214,0.029881,0.029881,0.0,0.0149405,0.0149405,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.22,10.0.0.5,6192,80,6,2026-07-05 19:23:33,0.023269,6876.101250590915,171.90253126477288,128.92689844857964,42.97563281619322,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007756333333333333,0.015923,0.0,0.006507009673336046,0.023269,0.023269,0.0,0.0116345,0.0116345,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.244,10.0.0.5,27491,80,6,2026-07-05 19:23:33,0.020981,7625.947285639388,190.6486821409847,142.9865116057385,47.662170535246176,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.006993666666666666,0.015462,0.0,0.0063978820627523985,0.020981,0.020981,0.0,0.0104905,0.0104905,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.84,10.0.0.5,23338,80,6,2026-07-05 19:23:33,0.024651,6490.608900247455,162.26522250618638,121.69891687963977,40.566305626546594,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008217,0.017142,0.0,0.007016076253861556,0.024651,0.024651,0.0,0.0123255,0.0123255,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.148,10.0.0.5,25438,80,6,2026-07-05 19:23:33,0.021084,7588.692847656992,189.7173211914248,142.2879908935686,47.4293302978562,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.0070279999999999995,0.01534,0.0,0.006328000842814946,0.021084,0.021084,0.0,0.010542,0.010542,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.198,10.0.0.5,53066,80,6,2026-07-05 19:23:33,0.028938,5529.062132835718,138.22655332089295,103.66991499066971,34.55663833022324,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009646,0.015266,0.0,0.006851724649069507,0.028938,0.028938,0.0,0.014469,0.014469,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.199,10.0.0.5,48400,80,6,2026-07-05 19:23:33,0.024127,6631.574584490405,165.78936461226013,124.34202345919509,41.44734115306503,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008042333333333334,0.019893,0.0,0.008556105591265743,0.024127,0.024127,0.0,0.0120635,0.0120635,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.241,10.0.0.5,19978,80,6,2026-07-05 19:23:33,0.027337,5852.873395032374,146.32183487580934,109.741376156857,36.580458718952336,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009112333333333333,0.014204,0.0,0.006458210502057741,0.027337,0.027337,0.0,0.0136685,0.0136685,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.137,10.0.0.5,9896,80,6,2026-07-05 19:23:33,0.025484,6278.449223041909,156.9612305760477,117.72092293203579,39.24030764401193,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008494666666666666,0.017439,0.0,0.0071265386798610416,0.025484,0.025484,0.0,0.012742,0.012742,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.228,10.0.0.5,20042,80,6,2026-07-05 19:23:33,0.026316,6079.951360389117,151.99878400972793,113.99908800729594,37.99969600243198,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008772,0.013273,0.0,0.006203451351196902,0.026316,0.026316,0.0,0.013158,0.013158,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.163,10.0.0.5,62929,80,6,2026-07-05 19:23:33,0.024762,6461.5136095630405,161.53784023907602,121.153380179307,40.384460059769005,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008254,0.015671,0.0,0.00642497662771365,0.024762,0.024762,0.0,0.012381,0.012381,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.74,10.0.0.5,29116,80,6,2026-07-05 19:23:33,0.029621,5401.573208196887,135.03933020492218,101.27949765369164,33.759832551230545,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009873666666666668,0.015545,0.0,0.007007446531290046,0.029621,0.029621,0.0,0.0148105,0.0148105,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.47,10.0.0.5,18763,80,6,2026-07-05 19:23:33,0.029129,5492.807854715233,137.3201963678808,102.99014727591062,34.3300490919702,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.009709666666666667,0.018591,0.0,0.007612311183573328,0.029129,0.029129,0.0,0.0145645,0.0145645,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.41,10.0.0.5,38868,80,6,2026-07-05 19:23:33,0.022906,6985.069414127303,174.62673535318257,130.97005151488693,43.65668383829564,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007635333333333333,0.013502,0.0,0.005652264285713784,0.022906,0.022906,0.0,0.011453,0.011453,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.40,10.0.0.5,26924,80,6,2026-07-05 19:23:33,0.022243,7193.274288540215,179.83185721350537,134.87389291012903,44.95796430337634,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007414333333333333,0.018892,0.0,0.008230428272912385,0.022243,0.022243,0.0,0.0111215,0.0111215,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.1.38,10.0.0.5,16554,80,6,2026-07-05 19:23:33,0.023337,6856.06547542529,171.40163688563226,128.5512276642242,42.850409221408064,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.007779,0.014799,0.0,0.0060654574435898894,0.023337,0.023337,0.0,0.0116685,0.0116685,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.88,10.0.0.5,1942,80,6,2026-07-05 19:23:33,0.024415,6553.348351423306,163.83370878558264,122.87528158918698,40.95842719639566,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008138333333333332,0.014074,0.0,0.005953048201458551,0.024415,0.024415,0.0,0.0122075,0.0122075,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
192.168.2.135,10.0.0.5,10535,80,6,2026-07-05 19:23:33,0.025288,6327.111673521037,158.17779183802594,118.63334387851945,39.544447959506485,3,1,120,40,40,40,40.0,0.0,40,40,40.0,0.0,40,40,40.0,0.0,0.0,60,20,20,0,0.008429333333333332,0.014695,0.0,0.006191222083634934,0.025288,0.025288,0.0,0.012644,0.012644,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.3333333333333333,40.0,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,0,3,1,120,40
